epoch,loss,noise_loss,pred_loss,f1,mae,precision,recall
43,1.9495260077476502,1.2690512132644653,0.6804747944831848,0.7754026464762632,0.10162023783922196,0.8033719679256413,0.6947743010495209
44,1.9495543329238891,1.2690512170791626,0.6805031158447266,0.7802901985994637,0.10020258350372314,0.8089980842431309,0.6977556430098737
45,1.9494511653900146,1.2690512170791626,0.680399948310852,0.776076999498039,0.10253580226302147,0.8047072125573714,0.6937963955899037
46,1.9493968286514283,1.2690512155532836,0.6803456130981446,0.7704802535330058,0.10359034533798694,0.7971798051968947,0.6931012539726783
47,1.9493286597251893,1.2690512182235718,0.6802774415016174,0.7733824289296614,0.10240006752610206,0.8001750502650898,0.695730863515464
48,1.949269192123413,1.2690512184143066,0.6802179737091064,0.7723913532544958,0.10343574491739273,0.7995847418422343,0.6937451866685511
49,1.9492121972084044,1.2690512189865113,0.6801609782218934,0.7724147030882423,0.10277539619803429,0.7982112087999496,0.697297421217302
50,1.949207043838501,1.2690512187957763,0.6801558250427246,0.7699580287920744,0.1039578234553337,0.7957904601614356,0.6947797383339944
51,1.9492004739761353,1.2690512186050416,0.6801492553710937,0.7680836011320329,0.10396947926580906,0.7924336085367497,0.6967205251446453
52,1.9490410202026367,1.269051217651367,0.6799898025512695,0.7698160167542708,0.10373297351002693,0.7955374012391914,0.6949217786847098
53,1.94903150100708,1.2690512184143066,0.6799802825927734,0.7682882620371079,0.10436513255536556,0.7933083368567171,0.6952019096635501
54,1.949085119342804,1.2690512166976928,0.6800339026451111,0.7706639454660927,0.1034270400851965,0.7949058975527348,0.6995508024421432
55,1.9489456045150757,1.2690512144088746,0.6798943901062011,0.771634828816334,0.10290865846574307,0.7976693315516424,0.6959225926575924
56,1.9489616900444031,1.2690512157440186,0.6799104743003845,0.7703173415259265,0.1036702374368906,0.7955055071569069,0.6967769602818276
57,1.9488762776374817,1.269051216316223,0.6798250613212585,0.7685374537940335,0.10474486536085606,0.7944139122219006,0.6932650090776575
58,1.9488980430603027,1.2690512147903443,0.6798468282699585,0.7665376050404511,0.10500202549993992,0.7919857451647149,0.6923790365372658
59,1.9487898511886597,1.2690512186050416,0.6797386325836182,0.7666305223082928,0.10534857041537762,0.7923003879986249,0.691906555570461
60,1.9487861949920655,1.2690512145996093,0.6797349803924561,0.7677619268946686,0.10451348999738694,0.7927571901223436,0.6947452815125307
61,1.8133003568649293,1.133445871925354,0.6798544849395752,0.7658934437618067,0.10558718556761741,0.7905039347371525,0.6938851409983897
62,1.8131975766181945,1.1334458713531494,0.6797517052650451,0.7667690472707833,0.10550824018418789,0.7923968299904094,0.6921503764802944
63,1.8132339545249938,1.1334458728790284,0.6797880816459656,0.767856030321335,0.10521877028644085,0.7923713832923339,0.6960698364069043
64,1.8131369112968445,1.133445874786377,0.6796910365104676,0.7644516569167924,0.10577874431312084,0.7885711690893061,0.6937234356080737
65,1.8131327739715577,1.1334458753585814,0.679686898612976,0.7638080447162695,0.1056135066717863,0.787111992270901,0.6951990752639544
66,1.8130700045585633,1.1334458728790284,0.679624131679535,0.7625301526341989,0.10581447821259499,0.7865603251862185,0.6920537947095308
67,1.8131054566383362,1.133445873451233,0.6796595831871033,0.7681804794382531,0.10470551039278507,0.7917159600507585,0.6989237156901711
68,1.81303126411438,1.1334458736419677,0.6795853904724121,0.7657496713259621,0.10550553881824017,0.7890673903000495,0.6970845530330793
69,1.8130734914779663,1.1334458730697632,0.6796276184082031,0.7649159420635582,0.10516447987258434,0.7880555337386161,0.6967232383911359
70,1.8129996817588807,1.1334458726882934,0.6795538090705872,0.7610826753646565,0.10646702460646629,0.7845938627084506,0.6919645071963559
71,1.8129791028022766,1.1334458707809447,0.6795332320213318,0.7625515216230438,0.10612168118357658,0.7849012027920292,0.6964481137942458
72,1.8129377168655396,1.1334458711624145,0.679491845703125,0.7609612420719187,0.10652291498184203,0.7831222168960253,0.6953688743835154
73,1.8128845052719116,1.13344587059021,0.6794386346817016,0.7613804841008238,0.10735694568157196,0.7840378423825548,0.6944826028095008
74,1.8128338201522827,1.1334458726882934,0.6793879474639892,0.7623764952956833,0.10640529178380966,0.7856799523801337,0.6937838411682157
75,1.8128722770690917,1.1334458726882934,0.6794264043807984,0.7628204509398679,0.10616208563745022,0.7852576468184906,0.6964848281498944
76,1.8128118927001953,1.1334458717346192,0.6793660209655762,0.7630269028643063,0.10556708322167396,0.7853818031242091,0.6969051551487809
77,1.8127859112739564,1.1334458745956422,0.6793400366783142,0.7596182827714069,0.10703132931888104,0.7822906985469522,0.6926987668800884
78,1.812861219406128,1.133445869255066,0.679415350151062,0.7591829832867876,0.10761619132757187,0.7809758584353711,0.6945765475543144
79,1.8127608883857727,1.1334458744049072,0.6793150139808655,0.7608363119802494,0.10716430238187313,0.7828035818764005,0.6957547171930277
80,1.81273864402771,1.133445874786377,0.679292769241333,0.7622807151286743,0.10661270769536495,0.7845645999881056,0.6963526714999819
81,1.7091104948997498,1.0297387148857116,0.6793717800140381,0.7600025210711264,0.1067747124761343,0.7822209666501615,0.6942684687281113
82,1.7090744051933289,1.0297387137413025,0.6793356914520263,0.7590548111081984,0.10727213376462459,0.7808808623497323,0.6943621282579783
83,1.7090354719161986,1.029738712120056,0.6792967597961426,0.7589910479481804,0.10731974332928658,0.7816302026231234,0.6921647928033291
84,1.7090474592208862,1.0297387110710143,0.6793087481498719,0.7594355926413884,0.10689533629715442,0.7806228832075146,0.6964285019894005
85,1.708988274383545,1.0297387113571168,0.6792495630264282,0.7593483243199578,0.10750495793819427,0.7813983855800302,0.6940630874932449
86,1.7089937586784363,1.0297387170791625,0.6792550415992736,0.7592148437626212,0.10802470984458923,0.7808693773426403,0.6949731187727588
87,1.708977529144287,1.0297387173652648,0.6792388117790222,0.7585990930258799,0.1076437558144331,0.7798227807228217,0.6955029715898616
88,1.7089858327865601,1.029738714981079,0.679247117805481,0.7596406769835989,0.10716894830465316,0.781249079441152,0.6955168352706881
89,1.7089534732818603,1.029738712120056,0.6792147611618042,0.7594427899396292,0.10771529727578164,0.7813422995174341,0.694552887750463
90,1.7089538480758666,1.0297387115478516,0.6792151365280151,0.7592294402099735,0.1072818357348442,0.7802535837324289,0.6966573702901228
91,1.7089057518959045,1.029738714313507,0.6791670375823975,0.7570216145148313,0.10750986906588078,0.7780910515626246,0.6943488334552776
92,1.7088620044708251,1.029738715839386,0.6791232886314392,0.756354578934878,0.10767485665977002,0.7770464572120295,0.6946917015318994
93,1.70890554561615,1.0297387134552003,0.6791668321609498,0.7557943983936855,0.10903497523367404,0.7758901002059122,0.6957293237624469
94,1.7088777715682983,1.0297387103080748,0.6791390612602234,0.7546784122215046,0.10861497599482536,0.7744361681917381,0.6955295593004228
95,1.7088426824569702,1.029738710784912,0.6791039716720582,0.7552082183321928,0.10880100007653236,0.7745217102552974,0.6972525321746835
96,1.7087733435630799,1.0297387118339538,0.6790346317291259,0.7577704382222252,0.10778164882659912,0.7790829118215586,0.6944465264904508
97,1.7087839940071106,1.0297387126922608,0.6790452813148499,0.7551289160158706,0.10899156546294689,0.7756852760830688,0.6938378206483067
98,1.70880380859375,1.0297387145996093,0.6790650939941406,0.7561548889620602,0.10886206378936768,0.7761054937871338,0.6964760657871425
99,1.7087833251953124,1.0297387131690978,0.6790446120262146,0.7539687910850321,0.10970986039042473,0.7738078391289553,0.6946071751766384
100,1.7087544099807739,1.0297387155532838,0.6790156944274902,0.7547534614204102,0.10933615180253982,0.7752313668961819,0.6936748840515352
